12818;Y11.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - habitação coletiva;5
12819;Y11.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12820;Y11.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - área para a prática de esportes e atletismo;5
12821;Y11.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - rua e estrada;5
12822;Y11.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - áreas de comércio e de serviços;5
12823;Y11.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - áreas industriais e em construção;5
12824;Y11.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - fazenda;5
12825;Y11.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - outros locais especificados;5
12826;Y11.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - local não especificado;5
12827;Y12;0;S;N;Envenen narcot psicodislept NCOP int n det;Envenen narcot psicodislept NCOP int n det;5
12828;Y12.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - residência;5
12829;Y12.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - habitação coletiva;5
12830;Y12.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12831;Y12.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - área para a prática de esportes e atletismo;5
12832;Y12.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - rua e estrada;5
12833;Y12.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - áreas de comércio e de serviços;5
12834;Y12.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - áreas industriais e em construção;5
12835;Y12.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - fazenda;5
12836;Y12.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - outros locais especificados;5
12837;Y12.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - local não especificado;5
12838;Y13;0;S;N;Env out subst farm sist nerv auton int n det;Env out subst farm sist nerv auton int n det;5
12839;Y13.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - residência;5
12840;Y13.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - habitação coletiva;5
12841;Y13.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12842;Y13.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - área para a prática de esportes e atletismo;5
12843;Y13.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - rua e estrada;5
12844;Y13.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - áreas de comércio e de serviços;5
12845;Y13.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - áreas industriais e em construção;5
12846;Y13.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - fazenda;5
12847;Y13.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - outros locais especificados;5
12848;Y13.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - local não especificado;5
12849;Y14;0;S;N;Env out drog med subst biolog e NE int n det;Env out drog med subst biolog e NE int n det;5
12850;Y14.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - residência;5
12851;Y14.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - habitação coletiva;5
12852;Y14.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12853;Y14.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - área para a prática de esportes e atletismo;5
12854;Y14.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - rua e estrada;5
12855;Y14.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - áreas de comércio e de serviços;5
12856;Y14.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - áreas industriais e em construção;5
12857;Y14.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - fazenda;5
12858;Y14.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - outros locais especificados;5
12859;Y14.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - local não especificado;5
12860;Y15;0;S;N;Envenen alcool intencao nao determinada;Envenen alcool intencao nao determinada;5
12861;Y15.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - residência;5
12862;Y15.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - habitação coletiva;5
12863;Y15.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12864;Y15.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - área para a prática de esportes e atletismo;5
12865;Y15.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - rua e estrada;5
12866;Y15.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - áreas de comércio e de serviços;5
12867;Y15.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - áreas industriais e em construção;5
12868;Y15.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - fazenda;5
12869;Y15.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - outros locais especificados;5
12870;Y15.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - local não especificado;5
12871;Y16;0;S;N;Env solv org hidrocarb halog vap int n det;Env solv org hidrocarb halog vap int n det;5
12872;Y16.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - residência;5
12873;Y16.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - habitação coletiva;5
12874;Y16.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12875;Y16.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - área para a prática de esportes e atletismo;5
12876;Y16.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - rua e estrada;5
12877;Y16.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - áreas de comércio e de serviços;5
12878;Y16.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - áreas industriais e em construção;5
12879;Y16.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - fazenda;5
12880;Y16.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - outros locais especificados;5
12881;Y16.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - local não especificado;5
12882;Y17;0;S;N;Envenen outr gases vapores intenc n det;Envenen outr gases vapores intenc n det;5
12883;Y17.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - residência;5
12884;Y17.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - habitação coletiva;5
12885;Y17.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12886;Y17.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - área para a prática de esportes e atletismo;5
12887;Y17.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - rua e estrada;5
12888;Y17.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - áreas de comércio e de serviços;5
12889;Y17.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - áreas industriais e em construção;5
12890;Y17.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - fazenda;5
12891;Y17.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - outros locais especificados;5
12892;Y17.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - local não especificado;5
12893;Y18;0;S;N;Envenen pesticidas intencao nao determinada;Envenen pesticidas intencao nao determinada;5
12894;Y18.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - residência;5
12895;Y18.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - habitação coletiva;5
12896;Y18.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12897;Y18.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - área para a prática de esportes e atletismo;5
12898;Y18.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - rua e estrada;5
12899;Y18.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - áreas de comércio e de serviços;5
12900;Y18.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - áreas industriais e em construção;5
12901;Y18.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - fazenda;5
12902;Y18.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - outros locais especificados;5
12903;Y18.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - local não especificado;5
12904;Y19;0;S;N;Env out prod quim subst noc e NE int n det;Env out prod quim subst noc e NE int n det;5
12905;Y19.0;0;N;S;Residencia;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - residência;5
12906;Y19.1;0;N;S;Habitacao coletiva;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - habitação coletiva;5
12907;Y19.2;0;N;S;Escolas outr instit areas admin publica;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12908;Y19.3;0;N;S;Area p/a pratica de esportes e atletismo;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - área para a prática de esportes e atletismo;5
12909;Y19.4;0;N;S;Rua e estrada;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - rua e estrada;5
12910;Y19.5;0;N;S;Areas de comercio e de servicos;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - áreas de comércio e de serviços;5
12911;Y19.6;0;N;S;Areas industriais e em construcao;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - áreas industriais e em construção;5
12912;Y19.7;0;N;S;Fazenda;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - fazenda;5
12913;Y19.8;0;N;S;Outr locais espec;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - outros locais especificados;5
12914;Y19.9;0;N;S;Local NE;Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - local não especificado;5
12915;Y20;0;S;N;Enforc estrang sufoc intenc nao determinada;Enforc estrang sufoc intenc nao determinada;5
12916;Y20.0;0;N;S;Residencia;Enforcamento, estrangulamento e sufocação, intenção não determinada - residência;5
12917;Y20.1;0;N;S;Habitacao coletiva;Enforcamento, estrangulamento e sufocação, intenção não determinada - habitação coletiva;5
12918;Y20.2;0;N;S;Escolas outr instit areas admin publica;Enforcamento, estrangulamento e sufocação, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12919;Y20.3;0;N;S;Area p/a pratica de esportes e atletismo;Enforcamento, estrangulamento e sufocação, intenção não determinada - área para a prática de esportes e atletismo;5
12920;Y20.4;0;N;S;Rua e estrada;Enforcamento, estrangulamento e sufocação, intenção não determinada - rua e estrada;5
12921;Y20.5;0;N;S;Areas de comercio e de servicos;Enforcamento, estrangulamento e sufocação, intenção não determinada - áreas de comércio e de serviços;5
12922;Y20.6;0;N;S;Areas industriais e em construcao;Enforcamento, estrangulamento e sufocação, intenção não determinada - áreas industriais e em construção;5
12923;Y20.7;0;N;S;Fazenda;Enforcamento, estrangulamento e sufocação, intenção não determinada - fazenda;5
12924;Y20.8;0;N;S;Outr locais espec;Enforcamento, estrangulamento e sufocação, intenção não determinada - outros locais especificados;5
12925;Y20.9;0;N;S;Local NE;Enforcamento, estrangulamento e sufocação, intenção não determinada - local não especificado;5
12926;Y21;0;S;N;Afogamento submersao intenc nao determinada;Afogamento submersao intenc nao determinada;5
12927;Y21.0;0;N;S;Residencia;Afogamento e submersão, intenção não determinada - residência;5
12928;Y21.1;0;N;S;Habitacao coletiva;Afogamento e submersão, intenção não determinada - habitação coletiva;5
12929;Y21.2;0;N;S;Escolas outr instit areas admin publica;Afogamento e submersão, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12930;Y21.3;0;N;S;Area p/a pratica de esportes e atletismo;Afogamento e submersão, intenção não determinada - área para a prática de esportes e atletismo;5
12931;Y21.4;0;N;S;Rua e estrada;Afogamento e submersão, intenção não determinada - rua e estrada;5
12932;Y21.5;0;N;S;Areas de comercio e de servicos;Afogamento e submersão, intenção não determinada - áreas de comércio e de serviços;5
12933;Y21.6;0;N;S;Areas industriais e em construcao;Afogamento e submersão, intenção não determinada - áreas industriais e em construção;5
12934;Y21.7;0;N;S;Fazenda;Afogamento e submersão, intenção não determinada - fazenda;5
12935;Y21.8;0;N;S;Outr locais espec;Afogamento e submersão, intenção não determinada - outros locais especificados;5
12936;Y21.9;0;N;S;Local NE;Afogamento e submersão, intenção não determinada - local não especificado;5
12937;Y22;0;S;N;Disparo de pistola intencao nao determinada;Disparo de pistola intencao nao determinada;5
12938;Y22.0;0;N;S;Residencia;Disparo de pistola, intenção não determinada - residência;5
12939;Y22.1;0;N;S;Habitacao coletiva;Disparo de pistola, intenção não determinada - habitação coletiva;5
12940;Y22.2;0;N;S;Escolas outr instit areas admin publica;Disparo de pistola, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12941;Y22.3;0;N;S;Area p/a pratica de esportes e atletismo;Disparo de pistola, intenção não determinada - área para a prática de esportes e atletismo;5
12942;Y22.4;0;N;S;Rua e estrada;Disparo de pistola, intenção não determinada - rua e estrada;5
12943;Y22.5;0;N;S;Areas de comercio e de servicos;Disparo de pistola, intenção não determinada - áreas de comércio e de serviços;5
12944;Y22.6;0;N;S;Areas industriais e em construcao;Disparo de pistola, intenção não determinada - áreas industriais e em construção;5
12945;Y22.7;0;N;S;Fazenda;Disparo de pistola, intenção não determinada - fazenda;5
12946;Y22.8;0;N;S;Outr locais espec;Disparo de pistola, intenção não determinada - outros locais especificados;5
12947;Y22.9;0;N;S;Local NE;Disparo de pistola, intenção não determinada - local não especificado;5
12948;Y23;0;S;N;Disparo arma fogo maior calibre intenc n det;Disparo arma fogo maior calibre intenc n det;5
12949;Y23.0;0;N;S;Residencia;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - residência;5
12950;Y23.1;0;N;S;Habitacao coletiva;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - habitação coletiva;5
12951;Y23.2;0;N;S;Escolas outr instit areas admin publica;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12952;Y23.3;0;N;S;Area p/a pratica de esportes e atletismo;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - área para a prática de esportes e atletismo;5
12953;Y23.4;0;N;S;Rua e estrada;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - rua e estrada;5
12954;Y23.5;0;N;S;Areas de comercio e de servicos;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - áreas de comércio e de serviços;5
12955;Y23.6;0;N;S;Areas industriais e em construcao;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - áreas industriais e em construção;5
12956;Y23.7;0;N;S;Fazenda;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - fazenda;5
12957;Y23.8;0;N;S;Outr locais espec;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - outros locais especificados;5
12958;Y23.9;0;N;S;Local NE;Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - local não especificado;5
12959;Y24;0;S;N;Disparo outr arma fogo e NE intenc nao det;Disparo outr arma fogo e NE intenc nao det;5
12960;Y24.0;0;N;S;Residencia;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - residência;5
12961;Y24.1;0;N;S;Habitacao coletiva;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - habitação coletiva;5
12962;Y24.2;0;N;S;Escolas outr instit areas admin publica;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12963;Y24.3;0;N;S;Area p/a pratica de esportes e atletismo;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - área para a prática de esportes e atletismo;5
12964;Y24.4;0;N;S;Rua e estrada;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - rua e estrada;5
12965;Y24.5;0;N;S;Areas de comercio e de servicos;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - áreas de comércio e de serviços;5
12966;Y24.6;0;N;S;Areas industriais e em construcao;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - áreas industriais e em construção;5
12967;Y24.7;0;N;S;Fazenda;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - fazenda;5
12968;Y24.8;0;N;S;Outr locais espec;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - outros locais especificados;5
12969;Y24.9;0;N;S;Local NE;Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - local não especificado;5
12970;Y25;0;S;N;Contato c/material explosivo intenc n det;Contato c/material explosivo intenc n det;5
12971;Y25.0;0;N;S;Residencia;Contato com material explosivo, intenção não determinada - residência;5
12972;Y25.1;0;N;S;Habitacao coletiva;Contato com material explosivo, intenção não determinada - habitação coletiva;5
12973;Y25.2;0;N;S;Escolas outr instit areas admin publica;Contato com material explosivo, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12974;Y25.3;0;N;S;Area p/a pratica de esportes e atletismo;Contato com material explosivo, intenção não determinada - área para a prática de esportes e atletismo;5
12975;Y25.4;0;N;S;Rua e estrada;Contato com material explosivo, intenção não determinada - rua e estrada;5
12976;Y25.5;0;N;S;Areas de comercio e de servicos;Contato com material explosivo, intenção não determinada - áreas de comércio e de serviços;5
12977;Y25.6;0;N;S;Areas industriais e em construcao;Contato com material explosivo, intenção não determinada - áreas industriais e em construção;5
12978;Y25.7;0;N;S;Fazenda;Contato com material explosivo, intenção não determinada - fazenda;5
12979;Y25.8;0;N;S;Outr locais espec;Contato com material explosivo, intenção não determinada - outros locais especificados;5
12980;Y25.9;0;N;S;Local NE;Contato com material explosivo, intenção não determinada - local não especificado;5
12981;Y26;0;S;N;Exposicao fumaca fogo chamas intenc n det;Exposicao fumaca fogo chamas intenc n det;5
12982;Y26.0;0;N;S;Residencia;Exposição a fumaça, fogo e chamas, intenção não determinada - residência;5
12983;Y26.1;0;N;S;Habitacao coletiva;Exposição a fumaça, fogo e chamas, intenção não determinada - habitação coletiva;5
12984;Y26.2;0;N;S;Escolas outr instit areas admin publica;Exposição a fumaça, fogo e chamas, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12985;Y26.3;0;N;S;Area p/a pratica de esportes e atletismo;Exposição a fumaça, fogo e chamas, intenção não determinada - área para a prática de esportes e atletismo;5
12986;Y26.4;0;N;S;Rua e estrada;Exposição a fumaça, fogo e chamas, intenção não determinada - rua e estrada;5
12987;Y26.5;0;N;S;Areas de comercio e de servicos;Exposição a fumaça, fogo e chamas, intenção não determinada - áreas de comércio e de serviços;5
12988;Y26.6;0;N;S;Areas industriais e em construcao;Exposição a fumaça, fogo e chamas, intenção não determinada - áreas industriais e em construção;5
12989;Y26.7;0;N;S;Fazenda;Exposição a fumaça, fogo e chamas, intenção não determinada - fazenda;5
12990;Y26.8;0;N;S;Outr locais espec;Exposição a fumaça, fogo e chamas, intenção não determinada - outros locais especificados;5
12991;Y26.9;0;N;S;Local NE;Exposição a fumaça, fogo e chamas, intenção não determinada - local não especificado;5
12992;Y27;0;S;N;Exposic vapor agua gas obj quente int n det;Exposic vapor agua gas obj quente int n det;5
12993;Y27.0;0;N;S;Residencia;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - residência;5
12994;Y27.1;0;N;S;Habitacao coletiva;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - habitação coletiva;5
12995;Y27.2;0;N;S;Escolas outr instit areas admin publica;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
12996;Y27.3;0;N;S;Area p/a pratica de esportes e atletismo;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - área para a prática de esportes e atletismo;5
12997;Y27.4;0;N;S;Rua e estrada;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - rua e estrada;5
12998;Y27.5;0;N;S;Areas de comercio e de servicos;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - áreas de comércio e de serviços;5
12999;Y27.6;0;N;S;Areas industriais e em construcao;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - áreas industriais e em construção;5
13000;Y27.7;0;N;S;Fazenda;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - fazenda;5
13001;Y27.8;0;N;S;Outr locais espec;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - outros locais especificados;5
13002;Y27.9;0;N;S;Local NE;Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - local não especificado;5
13003;Y28;0;S;N;Contato obj cortante penetrante intenc n det;Contato obj cortante penetrante intenc n det;5
13004;Y28.0;0;N;S;Residencia;Contato com objeto cortante ou penetrante, intenção não determinada - residência;5
13005;Y28.1;0;N;S;Habitacao coletiva;Contato com objeto cortante ou penetrante, intenção não determinada - habitação coletiva;5
13006;Y28.2;0;N;S;Escolas outr instit areas admin publica;Contato com objeto cortante ou penetrante, intenção não determinada - escolas, outras instituições e áreas de administração pública;5
13007;Y28.3;0;N;S;Area p/a pratica de esportes e atletismo;Contato com objeto cortante ou penetrante, intenção não determinada - área para a prática de esportes e atletismo;5
13008;Y28.4;0;N;S;Rua e estrada;Contato com objeto cortante ou penetrante, intenção não determinada - rua e estrada;5
