2203;782805;Condutor de veículos de tração animal (ruas e estradas)
2204;782810;Tropeiro
2205;782815;Boiadeiro
2206;782820;Condutor de veículos a pedais
2207;783105;Agente de pátio
2208;783110;Manobrador
2209;783205;Carregador (aeronaves)
2210;783210;Carregador (armazém)
2211;783215;Carregador (veículos de transportes terrestres)
2212;783220;Estivador
2213;783225;Ajudante de motorista
2214;783230;Bloqueiro (trabalhador portuário)
2215;784105;Embalador, a mão
2216;784110;Embalador, a máquina
2217;784115;Operador de máquina de etiquetar
2218;784120;Operador de máquina de envasar líquidos
2219;784125;Operador de prensa de enfardamento
2220;784205;Alimentador de linha de produção
2221;791105;Artesão bordador
2222;791110;Artesão ceramista
2223;791115;Artesão com material reciclável
2224;791120;Artesão confeccionador de biojóias e ecojóias
2225;791125;Artesão do couro
2226;791130;Artesão escultor
2227;791135;Artesão moveleiro (exceto reciclado)
2228;791140;Artesão tecelão
2229;791145;Artesão trançador
2230;791150;Artesão crocheteiro
2231;791155;Artesão tricoteiro
2232;791160;Artesão rendeiro
2233;810105;Mestre (indústria petroquímica e carboquímica)
2234;810110;Mestre de produção química
2235;810205;Mestre (indústria de borracha e plástico)
2236;810305;Mestre de produção farmacêutica
2237;811005;Operador de processos químicos e petroquímicos
2238;811010;Operador de sala de controle de instalações químicas, petroquímicas e afins
2239;811105;Moleiro (tratamentos químicos e afins)
2240;811110;Operador de máquina misturadeira (tratamentos químicos e afins)
2241;811115;Operador de britadeira (tratamentos químicos e afins)
2242;811120;Operador de concentração
2243;811125;Trabalhador da fabricação de resinas e vernizes
2244;811130;Trabalhador de fabricação de tintas
2245;811205;Operador de calcinação (tratamento químico e afins)
2246;811215;Operador de tratamento químico de materiais radioativos
2247;811305;Operador de centrifugadora (tratamentos químicos e afins)
2248;811310;Operador de exploração de petróleo
2249;811315;Operador de filtro de secagem (mineração)
2250;811320;Operador de filtro de tambor rotativo (tratamentos químicos e afins)
2251;811325;Operador de filtro-esteira (mineração)
2252;811330;Operador de filtro-prensa (tratamentos químicos e afins)
2253;811335;Operador de filtros de parafina (tratamentos químicos e afins)
2254;811405;Destilador de madeira
2255;811410;Destilador de produtos químicos (exceto petróleo)
2256;811415;Operador de alambique de funcionamento contínuo (produtos químicos, exceto petróleo)
2257;811420;Operador de aparelho de reação e conversão (produtos químicos, exceto petróleo)
2258;811425;Operador de equipamento de destilação de álcool
2259;811430;Operador de evaporador na destilação
2260;811505;Operador de painel de controle (refinação de petróleo)
2261;811510;Operador de transferência e estocagem - na refinação do petróleo
2262;811605;Operador de britador de coque
2263;811610;Operador de carro de apagamento e coque
2264;811615;Operador de destilação e subprodutos de coque
2265;811620;Operador de enfornamento e desenfornamento de coque
2266;811625;Operador de exaustor (coqueria)
2267;811630;Operador de painel de controle
2268;811635;Operador de preservação e controle térmico
2269;811640;Operador de reator de coque de petróleo
2270;811645;Operador de refrigeração (coqueria)
2271;811650;Operador de sistema de reversão (coqueria)
2272;811705;Bamburista
2273;811710;Calandrista de borracha
2274;811715;Confeccionador de pneumáticos
2275;811725;Confeccionador de velas por imersão
2276;811735;Confeccionador de velas por moldagem
2277;811745;Laminador de plástico
2278;811750;Moldador de borracha por compressão
2279;811760;Moldador de plástico por compressão
2280;811770;Moldador de plástico por injeção
2281;811775;Trefilador de borracha
2282;811805;Operador de máquina de produtos farmacêuticos
2283;811810;Drageador (medicamentos)
2284;811815;Operador de máquina de fabricação de cosméticos
2285;811820;Operador de máquina de fabricação de produtos de higiene e limpeza (sabão, sabonete, detergente, absorvente, frald
2286;812105;Pirotécnico
2287;812110;Trabalhador da fabricação de munição e explosivos
2288;813105;Cilindrista (petroquímica e afins)
2289;813110;Operador de calandra (química, petroquímica e afins)
2290;813115;Operador de extrusora (química, petroquímica e afins)
2291;813120;Operador de processo (química, petroquímica e afins)
2292;813125;Operador de produção (química, petroquímica e afins)
2293;813130;Técnico de operação (química, petroquímica e afins)
2294;818105;Assistente de laboratório industrial
2295;818110;Auxiliar de laboratório de análises físico-químicas
2296;820105;Mestre de siderurgia
2297;820110;Mestre de aciaria
2298;820115;Mestre de alto-forno
2299;820120;Mestre de forno elétrico
2300;820125;Mestre de laminação
2301;820205;Supervisor de fabricação de produtos cerâmicos, porcelanatos e afins
2302;820210;Supervisor de fabricação de produtos de vidro
2303;821105;Operador de centro de controle
2304;821110;Operador de máquina de sinterizar
2305;821205;Forneiro e operador (alto-forno)
2306;821210;Forneiro e operador (conversor a oxigênio)
2307;821215;Forneiro e operador (forno elétrico)
2308;821220;Forneiro e operador (refino de metais não-ferrosos)
2309;821225;Forneiro e operador de forno de redução direta
2310;821230;Operador de aciaria (basculamento de convertedor)
2311;821235;Operador de aciaria (dessulfuração de gusa)
2312;821240;Operador de aciaria (recebimento de gusa)
2313;821245;Operador de área de corrida
2314;821250;Operador de desgaseificação
2315;821255;Soprador de convertedor
2316;821305;Operador de laminador
2317;821310;Operador de laminador de barras a frio
2318;821315;Operador de laminador de barras a quente
2319;821320;Operador de laminador de metais não-ferrosos
2320;821325;Operador de laminador de tubos
2321;821330;Operador de montagem de cilindros e mancais
2322;821335;Recuperador de guias e cilindros
2323;821405;Encarregado de acabamento de chapas e metais (têmpera)
2324;821410;Escarfador
2325;821415;Marcador de produtos (siderúrgico e metalúrgico)
2326;821420;Operador de bobinadeira de tiras a quente, no acabamento de chapas e metais
2327;821425;Operador de cabine de laminação (fio-máquina)
2328;821430;Operador de escória e sucata
2329;821435;Operador de jato abrasivo
2330;821440;Operador de tesoura mecânica e máquina de corte, no acabamento de chapas e metais
2331;821445;Preparador de sucata e aparas
2332;821450;Rebarbador de metal
2333;822105;Forneiro de cubilô
2334;822110;Forneiro de forno-poço
2335;822115;Forneiro de fundição (forno de redução)
2336;822120;Forneiro de reaquecimento e tratamento térmico na metalurgia
2337;822125;Forneiro de revérbero
2338;823105;Preparador de massa (fabricação de abrasivos)
2339;823110;Preparador de massa (fabricação de vidro)
2340;823115;Preparador de massa de argila
2341;823120;Preparador de barbotina
2342;823125;Preparador de esmaltes (cerâmica)
2343;823130;Preparador de aditivos
2344;823135;Operador de atomizador
2345;823210;Extrusor de fios ou fibras de vidro
2346;823215;Forneiro na fundição de vidro
2347;823220;Forneiro no recozimento de vidro
2348;823230;Moldador de abrasivos na fabricação de cerâmica, vidro e porcelana
2349;823235;Operador de banho metálico de vidro por flutuação
2350;823240;Operador de máquina de soprar vidro
2351;823245;Operador de máquina extrusora de varetas e tubos de vidro
2352;823250;Operador de prensa de moldar vidro
2353;823255;Temperador de vidro
2354;823265;Trabalhador na fabricação de produtos abrasivos
2355;823305;Classificador e empilhador de tijolos refratários
2356;823315;Forneiro (materiais de construção)
2357;823320;Trabalhador da elaboração de pré-fabricados (cimento amianto)
2358;823325;Trabalhador da elaboração de pré-fabricados (concreto armado)
2359;823330;Trabalhador da fabricação de pedras artificiais
2360;828105;Oleiro (fabricação de telhas)
2361;828110;Oleiro (fabricação de tijolos)
2362;830105;Mestre (indústria de celulose, papel e papelão)
2363;831105;Cilindreiro na preparação de pasta para fabricação de papel
2364;831110;Operador de branqueador de pasta para fabricação de papel
2365;831115;Operador de digestor de pasta para fabricação de papel
2366;831120;Operador de lavagem e depuração de pasta para fabricação de papel
2367;831125;Operador de máquina de secar celulose
2368;832105;Calandrista de papel
2369;832110;Operador de cortadeira de papel
2370;832115;Operador de máquina de fabricar papel (fase úmida)
2371;832120;Operador de máquina de fabricar papel (fase seca)
2372;832125;Operador de máquina de fabricar papel e papelão
2373;832135;Operador de rebobinadeira na fabricação de papel e papelão
2374;833105;Cartonageiro, a máquina
2375;833110;Confeccionador de bolsas, sacos e sacolas e papel, a máquina
2376;833115;Confeccionador de sacos de celofane, a máquina
2377;833120;Operador de máquina de cortar e dobrar papelão
2378;833125;Operador de prensa de embutir papelão
2379;833205;Cartonageiro, a mão (caixas de papelão)
2380;840105;Supervisor de produção da indústria alimentícia
2381;840110;Supervisor da indústria de bebidas
2382;840115;Supervisor da indústria de fumo
2383;840120;Chefe de confeitaria
2384;841105;Moleiro de cereais (exceto arroz)
2385;841110;Moleiro de especiarias
2386;841115;Operador de processo de moagem
2387;841205;Moedor de sal
2388;841210;Refinador de sal
2389;841305;Operador de cristalização na refinação de açucar
2390;841310;Operador de equipamentos de refinação de açúcar (processo contínuo)
2391;841315;Operador de moenda na fabricação de açúcar
2392;841320;Operador de tratamento de calda na refinação de açúcar
2393;841408;Cozinhador (conservação de alimentos)
2394;841416;Cozinhador de carnes
2395;841420;Cozinhador de frutas e legumes
2396;841428;Cozinhador de pescado
2397;841432;Desidratador de alimentos
2398;841440;Esterilizador de alimentos
2399;841444;Hidrogenador de óleos e gorduras
2400;841448;Lagareiro
2401;841456;Operador de câmaras frias
2402;841460;Operador de preparação de grãos vegetais (óleos e gorduras)
2403;841464;Prensador de frutas (exceto oleaginosas)
2404;841468;Preparador de rações
2405;841472;Refinador de óleo e gordura
2406;841476;Trabalhador de fabricação de margarina
2407;841484;Trabalhador de preparação de pescados (limpeza)
2408;841505;Trabalhador de tratamento do leite e fabricação de laticínios e afins
2409;841605;Misturador de café
2410;841610;Torrador de café
2411;841615;Moedor de café
2412;841620;Operador de extração de café solúvel
2413;841625;Torrador de cacau
2414;841630;Misturador de chá ou mate
2415;841705;Alambiqueiro
2416;841710;Filtrador de cerveja
2417;841715;Fermentador
2418;841720;Trabalhador de fabricação de vinhos
2419;841725;Malteiro (germinação)
2420;841730;Cozinhador de malte
2421;841735;Dessecador de malte
2422;841740;Vinagreiro
2423;841745;Xaropeiro
2424;841805;Operador de forno (fabricação de paes, biscoitos e similares)
2425;841810;Operador de máquinas de fabricação de doces, salgados e massas alimentícias
2426;841815;Operador de máquinas de fabricação de chocolates e achocolatados
2427;842105;Preparador de melado e essência de fumo
2428;842110;Processador de fumo
2429;842115;Classificador de fumo
2430;842120;Auxiliar de processamento de fumo
2431;842125;Operador de máquina de fabricar cigarros
2432;842135;Operador de máquina de preparação de matéria prima para produção de cigarros
2433;842205;Preparador de fumo na fabricação de charutos
2434;842210;Operador de máquina de fabricar charutos e cigarrilhas
2435;842215;Classificador de charutos
2436;842220;Cortador de charutos
2437;842225;Celofanista na fabricação de charutos
2438;842230;Charuteiro a mão
2439;842235;Degustador de charutos
2440;848105;Defumador de carnes e pescados
2441;848110;Salgador de alimentos
2442;848115;Salsicheiro (fabricação de lingüiça, salsicha e produtos similares)
2443;848205;Pasteurizador
2444;848210;Queijeiro na fabricação de laticínio
2445;848215;Manteigueiro na fabricação de laticínio
2446;848305;Padeiro
2447;848310;Confeiteiro
2448;848315;Masseiro (massas alimentícias)
2449;848325;Trabalhador de fabricação de sorvete
2450;848405;Degustador de café
2451;848410;Degustador de chá
2452;848415;Degustador de derivados de cacau
2453;848420;Degustador de vinhos ou licores
2454;848425;Classificador de grãos
2455;848505;Abatedor
2456;848510;Açougueiro
2457;848515;Desossador
2458;848520;Magarefe
2459;848525;Retalhador de carne
2460;848605;Trabalhador do beneficiamento de fumo
2461;860105;Supervisor de manutenção eletromecânica (utilidades)
2462;860110;Supervisor de operação de fluidos (distribuição, captação, tratamento de água, gases, vapor)
2463;860115;Supervisor de operação elétrica (geração, transmissão e distribuição de energia elétrica)
2464;861105;Operador de central hidrelétrica
2465;861110;Operador de quadro de distribuição de energia elétrica
2466;861115;Operador de central termoelétrica
2467;861120;Operador de reator nuclear
2468;861205;Operador de subestação
2469;862105;Foguista (locomotivas a vapor)
2470;862110;Maquinista de embarcações
2471;862115;Operador de bateria de gás de hulha
2472;862120;Operador de caldeira
2473;862130;Operador de compressor de ar
2474;862140;Operador de estação de bombeamento
2475;862150;Operador de máquinas fixas, em geral
2476;862155;Operador de utilidade (produção e distribuição de vapor, gás, óleo, combustível, energia, oxigênio)
2477;862205;Operador de estação de captação, tratamento e distribuição de água
2478;862305;Operador de estação de tratamento de água e efluentes
2479;862310;Operador de forno de incineração no tratamento de água, efluentes e resíduos industriais
2480;862405;Operador de instalação de extração, processamento, envasamento e distribuição de gases
2481;862505;Operador de instalação de refrigeração
2482;862510;Operador de refrigeração com amônia
2483;862515;Operador de instalação de ar-condicionado
2484;910105;Encarregado de manutenção mecânica de sistemas operacionais
2485;910110;Supervisor de manutenção de aparelhos térmicos, de climatização e de refrigeração
2486;910115;Supervisor de manutenção de bombas, motores, compressores e equipamentos de transmissão
2487;910120;Supervisor de manutenção de máquinas gráficas
2488;910125;Supervisor de manutenção de máquinas industriais têxteis
2489;910130;Supervisor de manutenção de máquinas operatrizes e de usinagem
2490;910205;Supervisor da manutenção e reparação de veículos leves
2491;910210;Supervisor da manutenção e reparação de veículos pesados
2492;910905;Supervisor de reparos linhas férreas
2493;910910;Supervisor de manutenção de vias férreas
2494;911105;Mecânico de manutenção de bomba injetora (exceto de veículos automotores)
2495;911110;Mecânico de manutenção de bombas
2496;911115;Mecânico de manutenção de compressores de ar
2497;911120;Mecânico de manutenção de motores diesel (exceto de veículos automotores)
2498;911125;Mecânico de manutenção de redutores
2499;911130;Mecânico de manutenção de turbinas (exceto de aeronaves)
2500;911135;Mecânico de manutenção de turbocompressores
2501;911205;Mecânico de manutenção e instalação de aparelhos de climatização e refrigeração
2502;911305;Mecânico de manutenção de máquinas, em geral
2503;911310;Mecânico de manutenção de máquinas gráficas
2504;911315;Mecânico de manutenção de máquinas operatrizes (lavra de madeira)
2505;911320;Mecânico de manutenção de máquinas têxteis
2506;911325;Mecânico de manutenção de máquinas-ferramentas (usinagem de metais)
2507;913105;Mecânico de manutenção de aparelhos de levantamento
2508;913110;Mecânico de manutenção de equipamento de mineração
2509;913115;Mecânico de manutenção de máquinas agrícolas
2510;913120;Mecânico de manutenção de máquinas de construção e terraplenagem
2511;914105;Mecânico de manutenção de aeronaves, em geral
2512;914110;Mecânico de manutenção de sistema hidráulico de aeronaves (serviços de pista e hangar)
2513;914205;Mecânico de manutenção de motores e equipamentos navais
2514;914305;Mecânico de manutenção de veículos ferroviários
2515;914405;Mecânico de manutenção de automóveis, motocicletas e veículos similares
2516;914410;Mecânico de manutenção de empilhadeiras e outros veículos de cargas leves
2517;914415;Mecânico de manutenção de motocicletas
2518;914420;Mecânico de manutenção de tratores
2519;914425;Mecânico de veículos automotores a diesel (exceto tratores)
2520;915105;Técnico em manutenção de instrumentos de medição e precisão
2521;915110;Técnico em manutenção de hidrômetros
2522;915115;Técnico em manutenção de balanças
2523;915205;Restaurador de instrumentos musicais (exceto cordas arcadas)
2524;915210;Reparador de instrumentos musicais
2525;915215;Luthier (restauração de cordas arcadas)
2526;915305;Técnico em manutenção de equipamentos e instrumentos médico-hospitalares
2527;915405;Reparador de equipamentos fotográficos
2528;919105;Lubrificador industrial
2529;919110;Lubrificador de veículos automotores (exceto embarcações)
2530;919115;Lubrificador de embarcações
2531;919205;Mecânico de manutenção de máquinas cortadoras de grama, roçadeiras, motosserras e similares
2532;919305;Mecânico de manutenção de aparelhos esportivos e de ginástica
2533;919310;Mecânico de manutenção de bicicletas e veículos similares
2534;919315;Montador de bicicletas
2535;950105;Supervisor de manutenção elétrica de alta tensão industrial
2536;950110;Supervisor de manutenção eletromecânica industrial, comercial e predial
2537;950205;Encarregado de manutenção elétrica de veículos
2538;950305;Supervisor de manutenção eletromecânica
2539;951105;Eletricista de manutenção eletroeletrônica
2540;951305;Instalador de sistemas eletroeletrônicos de segurança
2541;951310;Mantenedor de sistemas eletroeletrônicos de segurança
2542;953105;Eletricista de instalações (aeronaves)
2543;953110;Eletricista de instalações (embarcações)
2544;953115;Eletricista de instalações (veículos automotores e máquinas operatrizes, exceto aeronaves e embarcações)
2545;954105;Eletromecânico de manutenção de elevadores
2546;954110;Eletromecânico de manutenção de escadas rolantes
2547;954115;Eletromecânico de manutenção de portas automáticas
2548;954120;Mecânico de manutenção de instalações mecânicas de edifícios
2549;954125;Operador eletromecânico
2550;954205;Reparador de aparelhos eletrodomésticos (exceto imagem e som)
2551;954210;Reparador de rádio, TV e som
2552;954305;Reparador de equipamentos de escritório
2553;991105;Conservador de via permanente (trilhos)
2554;991110;Inspetor de via permanente (trilhos)
2555;991115;Operador de máquinas especiais em conservação de via permanente (trilhos)
2556;991120;Soldador aluminotérmico em conservação de trilhos
2557;991205;Mantenedor de equipamentos de parques de diversões e similares
2558;991305;Funileiro de veículos (reparação)
2559;991310;Montador de veículos (reparação)
2560;991315;Pintor de veículos (reparação)
2561;992105;Alinhador de pneus
2562;992110;Balanceador
2563;992115;Borracheiro
2564;992120;Lavador de peças
2565;992205;Encarregado geral de operações de conservação de vias permanentes (exceto trilhos)
2566;992210;Encarregado de equipe de conservação de vias permanentes (exceto trilhos)
2567;992215;Operador de ceifadeira na conservação de vias permanentes
2568;992220;Pedreiro de conservação de vias permanentes (exceto trilhos)
2569;992225;Auxiliar geral de conservação de vias permanentes (exceto trilhos)'
